Customer_ID,Customer_Name,Gender,Date_of_Birth,Age,Email,Phone_Number,Address_Type,Street_Address,City,State,Postal_Code,Country,Region,Ownership_Status,City_Tier,Address_Verification_Status,Last_Update_Channel,Last_Updated_Date,Primary_Address_Flag
CUST2343,Brian Frazier,Male,1970-07-01,55,kristen66@yahoo.com,497.210.6702x52913,Permanent,59625 Regina Crest Suite 672,Stephenstad,Pennsylvania,02704,Oman,South,Leased,Tier 2,Pending,Online Portal,2023-11-06,Yes
CUST2344,Tonya Adams,Male,1959-04-11,66,dwaynewalters@yahoo.com,+1-695-805-9361x216,Mailing,49910 Cody Mill,Lake Sonyaton,Washington,72563,Falkland Islands (Malvinas),West,Leased,Tier 1,Rejected,Online Portal,2024-09-27,Yes
CUST2345,Dr. Kenneth Lopez,Other,1961-11-08,64,juliegross@strickland.com,551.157.1475,Billing,0448 Daniel Junctions,Grayfurt,Montana,71402,Gambia,North,Rented,Tier 3,Verified,Call Center,2024-12-31,Yes
CUST2346,Jose Ewing,Female,1992-05-17,33,hyoung@gmail.com,628-454-2394,Permanent,286 Cox Tunnel,Ashleyhaven,Arizona,58581,Bahrain,East,Company Provided,Tier 1,Rejected,Mobile App,2025-03-25,No
CUST2347,Andrew Hill,Male,2001-08-21,24,danielvega@brown-barry.com,314-971-4192x61619,Office,2497 Sanchez Pines Suite 237,South Joseph,Nebraska,62004,Austria,West,Rented,Tier 3,Verified,Mobile App,2025-04-22,Yes
CUST2348,Theresa Reyes,Female,1978-04-11,47,pcarter@yahoo.com,+1-175-647-9773x402,Office,8940 Ware Points Suite 205,North Markfort,Georgia,17108,Tuvalu,West,Leased,Tier 1,Rejected,Online Portal,2024-06-20,Yes
CUST2349,Collin Giles,Female,1979-01-06,46,acooper@yahoo.com,+1-705-227-4225x40220,Billing,38248 William Plaza Apt. 885,Brendaport,Tennessee,13193,Cameroon,Central,Owned,Tier 3,Pending,Branch Visit,2025-08-10,No
CUST2350,Brandi Norton,Female,2004-02-10,21,hughesjessica@zamora.com,180.329.9182x2443,Office,38677 Jacob Extensions,Kyleview,Minnesota,82896,Ireland,East,Company Provided,Tier 2,Pending,Branch Visit,2024-04-22,Yes
CUST2351,Dawn Martinez,Other,2001-08-28,24,vsanders@yahoo.com,001-969-292-8751x5763,Billing,734 Davis Streets Suite 376,Lewismouth,Maine,58878,Bolivia,West,Leased,Tier 3,Rejected,Online Portal,2024-08-04,Yes
CUST2352,Robert Moore,Male,1978-10-15,47,olivermiguel@yahoo.com,001-057-702-5579x444,Billing,67549 Mcneil Ports Apt. 536,Reginaport,Alabama,39313,Germany,North,Leased,Tier 3,Pending,Call Center,2024-08-04,Yes
CUST2353,Jason Mendez,Other,1956-04-30,69,nlopez@boyd-nichols.com,(790)378-0884x4028,Billing,27235 Hughes Trail Apt. 012,Elizabethview,Florida,98189,Morocco,West,Company Provided,Tier 2,Pending,Call Center,2024-12-18,No
CUST2354,Valerie Kelley,Other,1974-01-14,51,ogardner@mitchell.com,(327)324-5482,Billing,010 Cox Knoll Apt. 713,Brianland,Illinois,69758,Guinea-Bissau,South,Owned,Tier 3,Verified,Branch Visit,2025-07-15,Yes
CUST2355,Anthony Walker,Female,1983-07-30,42,jorge22@gmail.com,152-024-8347x696,Permanent,155 Anna Wall,Donaldberg,Utah,91277,Congo,East,Leased,Tier 2,Verified,Call Center,2025-06-08,Yes
CUST2356,Kevin Hill,Male,2001-04-29,24,michele07@copeland-ball.org,(461)333-1437,Residential,130 Lawrence Roads Suite 844,Kingborough,Rhode Island,71596,American Samoa,East,Rented,Tier 1,Pending,Branch Visit,2023-11-16,Yes
CUST2357,Derek Hall,Female,1988-04-18,37,clarkteresa@mendoza-dudley.info,4040873016,Permanent,5258 Welch Glens,Kevinburgh,Texas,37273,Antarctica (the territory South of 60 deg S),East,Rented,Tier 2,Rejected,Online Portal,2025-04-23,No
CUST2358,Katherine Richardson,Other,2007-08-19,18,garrett36@hotmail.com,5616667678,Mailing,942 Kathy Square,North Ashleyborough,Illinois,82697,Bosnia and Herzegovina,East,Rented,Tier 1,Pending,Call Center,2024-05-09,Yes
CUST2359,Hannah Anderson,Other,1951-06-03,74,zpeters@gmail.com,001-704-873-0593x11688,Mailing,53229 Victoria Greens Apt. 774,East Sarah,Wyoming,12776,Mongolia,East,Owned,Tier 3,Rejected,Branch Visit,2025-03-22,No
CUST2360,Nicholas Matthews,Male,1993-06-05,32,andersonamanda@yahoo.com,(251)716-4548x871,Residential,955 Carlos Canyon Apt. 089,Samuelland,Michigan,65941,Congo,Central,Rented,Tier 2,Pending,Mobile App,2025-02-24,Yes
CUST2361,Angel Cunningham,Other,1955-10-11,70,zortiz@ramsey-bush.com,(766)738-6577,Mailing,27329 Robert Fall Suite 076,Port Erica,North Dakota,46487,Romania,South,Leased,Tier 1,Pending,Call Center,2024-01-12,No
CUST2362,Carrie Mccullough,Female,1958-04-19,67,watsonrobert@hotmail.com,201.632.4636,Billing,290 Marks Estate Apt. 379,Jaimeside,Wyoming,71327,Serbia,East,Rented,Tier 2,Rejected,Branch Visit,2024-11-17,No
CUST2363,Justin Montoya,Other,1987-01-13,38,angela52@yahoo.com,(816)337-7408,Permanent,56064 Jensen Fords Suite 235,North Scott,Hawaii,81460,Uruguay,East,Leased,Tier 1,Verified,Branch Visit,2025-01-21,No
CUST2364,Maria Sullivan,Other,1979-08-14,46,cflores@taylor.biz,074.735.6995,Billing,9486 Nicole Inlet,Starkside,Arizona,36545,Saint Pierre and Miquelon,East,Rented,Tier 2,Verified,Online Portal,2024-08-20,No
CUST2365,Anita Cantrell,Male,1975-02-17,50,danielle42@hunt.com,(322)966-1809,Billing,2234 Mary Overpass Suite 800,North Cynthiastad,Oklahoma,07730,United States of America,East,Owned,Tier 1,Verified,Call Center,2024-03-10,No
CUST2366,Jacob Hendricks,Other,1994-12-14,31,ewilson@hotmail.com,337-994-2524,Residential,22724 Wanda Course,West Tara,South Dakota,88445,Algeria,Central,Rented,Tier 2,Rejected,Online Portal,2024-06-11,Yes
CUST2367,Thomas Waller,Male,1997-11-30,28,oadams@hoover.com,889-784-4870,Billing,94952 Joseph Run,Riveraborough,Kansas,47999,Chile,North,Owned,Tier 3,Rejected,Mobile App,2024-05-09,No
CUST2368,Alicia Hayes DDS,Male,1986-04-09,39,fmora@marshall.com,001-555-572-2837x7229,Residential,4615 Katherine Flats,New Patricia,Michigan,55469,Argentina,West,Rented,Tier 1,Verified,Online Portal,2024-11-08,No
CUST2369,Ann Harris,Other,1992-12-25,33,allenandrea@crawford.info,428-594-1431x751,Residential,305 Taylor Mill Apt. 921,New Jasonstad,Oklahoma,42989,Brunei Darussalam,West,Leased,Tier 3,Verified,Call Center,2024-05-26,Yes
CUST2370,Richard Campbell,Other,1966-09-16,59,taylordaniels@gmail.com,943.644.7455x608,Billing,5050 Pamela Mountain,Hillville,Wyoming,92711,Bouvet Island (Bouvetoya),East,Owned,Tier 1,Rejected,Mobile App,2024-10-15,Yes
CUST2371,Kristin Lowe,Female,1949-10-28,76,dacosta@black.org,+1-663-754-3671x6517,Mailing,75069 Jones Isle Apt. 907,Markmouth,Vermont,04026,Russian Federation,North,Owned,Tier 1,Pending,Call Center,2025-03-18,Yes
CUST2372,Jeffrey Monroe,Male,1969-12-16,56,davidmorse@gmail.com,445.547.9760x67086,Mailing,99396 John Trail,South Stephenport,Maryland,35336,United Kingdom,Central,Company Provided,Tier 3,Rejected,Branch Visit,2025-10-08,No
CUST2373,Maria Lewis,Female,2000-07-13,25,rjones@hotmail.com,001-839-986-7207,Office,11060 Renee Stravenue,East Tracyport,Georgia,48861,Comoros,West,Owned,Tier 2,Pending,Branch Visit,2025-05-22,No
CUST2374,Angela Gray,Male,1997-02-27,28,daviskelly@gmail.com,+1-456-277-7232,Permanent,905 Torres Flat Suite 689,Brookeberg,Nebraska,25544,French Southern Territories,West,Company Provided,Tier 3,Rejected,Mobile App,2025-01-01,No
CUST2375,Gregory Allison,Male,1983-08-20,42,joshua17@cooley-welch.com,+1-010-016-5987x22306,Billing,554 Angel Plaza Apt. 755,Smithhaven,Delaware,50445,El Salvador,West,Leased,Tier 1,Verified,Online Portal,2025-08-21,No
CUST2376,William Morris,Other,1975-05-10,50,sandra59@hotmail.com,867-149-7416x47128,Residential,481 Ellis Road Apt. 021,Kellymouth,Oregon,17398,French Guiana,Central,Leased,Tier 2,Verified,Online Portal,2025-06-04,Yes
CUST2377,Kerry Alvarez,Male,1965-05-13,60,melissa77@hotmail.com,(882)131-7720,Mailing,402 Thompson Overpass Apt. 816,Davidchester,Texas,26608,Zambia,South,Company Provided,Tier 2,Rejected,Branch Visit,2024-10-18,Yes
CUST2378,Alyssa Sheppard,Male,1992-03-10,33,zsmith@hotmail.com,+1-078-371-0398,Residential,2458 Kelly Path Suite 931,Port Kevin,Nebraska,84464,Anguilla,Central,Leased,Tier 1,Verified,Online Portal,2023-12-02,No
CUST2379,Shawn Clark,Male,1973-01-17,52,michellestokes@ho.info,533.092.6222x3837,Billing,865 Baker Via,East Alanmouth,Washington,38689,Dominica,East,Leased,Tier 2,Verified,Mobile App,2024-01-18,Yes
CUST2380,James Riley,Female,1963-10-21,62,thomasguzman@yahoo.com,001-830-868-6512x272,Billing,91438 Sarah Mission Apt. 050,South Tammy,California,24312,Isle of Man,West,Owned,Tier 1,Verified,Online Portal,2025-05-18,No
CUST2381,Ashley Simmons DDS,Other,1962-03-05,63,harpersarah@elliott.com,(514)509-8517,Billing,875 Rogers Skyway,Eatontown,South Dakota,96822,Guinea-Bissau,North,Company Provided,Tier 2,Rejected,Mobile App,2024-04-26,Yes
CUST2382,Molly Donovan,Female,1985-10-21,40,amygrant@anderson.net,830.771.5752,Mailing,49347 Elizabeth Turnpike Apt. 966,North Melissashire,Minnesota,59740,Vanuatu,South,Owned,Tier 1,Verified,Branch Visit,2025-06-08,No
CUST2383,Lauren Roth,Female,1959-09-22,66,wendyhorne@gmail.com,635-991-8739x79283,Office,127 Breanna Spurs Apt. 606,Port Shawnshire,Nevada,84610,Maldives,South,Company Provided,Tier 1,Rejected,Call Center,2023-12-18,Yes
CUST2384,Kristi Dennis,Male,1993-03-19,32,heather84@horn.biz,158-237-3545x5208,Office,96036 Steven Island,Jacksonfort,Nebraska,15351,Martinique,North,Company Provided,Tier 2,Pending,Online Portal,2024-03-07,Yes
CUST2385,Tara Acevedo,Female,1957-03-17,68,alexkelly@peters.com,125-621-3946,Permanent,992 Short Crest Apt. 531,Lake Kimberlymouth,Mississippi,19492,Sri Lanka,South,Company Provided,Tier 3,Pending,Online Portal,2024-01-26,No
CUST2386,Nicole Weaver,Female,1959-01-27,66,randyward@johnson.info,+1-779-161-0853x028,Mailing,6544 Flores Square Suite 050,Fullerfurt,New York,43131,Japan,North,Rented,Tier 1,Pending,Online Portal,2023-12-18,Yes
CUST2387,John Stone,Other,1997-06-17,28,pturner@chan-sims.net,001-703-266-1383x1984,Residential,83073 Paul Wall Apt. 284,North Kristen,Kentucky,30359,Nigeria,Central,Leased,Tier 1,Verified,Mobile App,2024-06-23,No
CUST2388,Donald Mahoney,Male,2006-01-07,19,glen40@martinez-smith.com,(222)283-3033x3420,Residential,367 Samantha Court Suite 782,Lake Garrettfurt,California,08501,Martinique,West,Owned,Tier 3,Rejected,Mobile App,2023-12-06,No
CUST2389,Adrian Tate,Other,2007-02-19,18,shawnfoster@huerta-mitchell.com,842.382.3442,Permanent,493 Paul Mill Apt. 588,Lake Rose,California,53684,Argentina,East,Company Provided,Tier 1,Verified,Mobile App,2025-07-11,Yes
CUST2390,Daniel Johnson,Female,1956-09-15,69,nicole07@yahoo.com,724.393.9933,Billing,20191 Rodriguez River Suite 214,Duarteburgh,Pennsylvania,62444,French Southern Territories,South,Owned,Tier 2,Pending,Branch Visit,2025-03-30,No
CUST2391,Melissa Smith,Male,2004-07-21,21,christina05@taylor.com,072-231-0098,Billing,123 Victoria Views Apt. 556,South Steven,Indiana,37236,Solomon Islands,West,Rented,Tier 2,Verified,Mobile App,2023-11-27,No
CUST2392,Ricky Moore,Female,1964-09-13,61,jo70@yahoo.com,834-142-2869,Office,3558 Patricia Passage Suite 544,Fitzgeraldview,Georgia,71393,Georgia,East,Owned,Tier 1,Pending,Branch Visit,2024-01-07,Yes
CUST2393,Ronald Thompson,Female,1950-06-16,75,kathleen52@gmail.com,+1-544-299-4963x82573,Billing,295 Walter Greens,Olsonborough,Rhode Island,13878,Libyan Arab Jamahiriya,West,Owned,Tier 3,Rejected,Mobile App,2024-02-16,No
CUST2394,Alyssa Taylor,Other,1954-03-10,71,ogallagher@yahoo.com,+1-719-730-3351x112,Billing,061 Moore Alley Suite 444,North Donald,Kansas,51194,Malta,North,Owned,Tier 3,Rejected,Online Portal,2025-08-08,No
CUST2395,Brian Cruz,Female,1956-09-30,69,smckinney@hayes.info,798-961-9923x0440,Permanent,935 Nicole Ports Suite 593,Weberland,Missouri,51081,Holy See (Vatican City State),North,Company Provided,Tier 2,Verified,Branch Visit,2025-06-16,Yes
CUST2396,Mr. James Gardner DDS,Other,2004-01-24,21,lisajohnson@gmail.com,001-072-125-0908x534,Mailing,075 Emma Springs Suite 159,Lake Paul,Alabama,54175,Cook Islands,South,Company Provided,Tier 1,Pending,Branch Visit,2024-01-19,Yes
CUST2397,Jason Wolf,Male,2002-06-22,23,kristinmoore@coffey.org,693-632-1983x993,Permanent,3253 Philip Shores Apt. 997,Richardstad,Arkansas,55124,Iceland,North,Leased,Tier 1,Rejected,Call Center,2024-11-13,No
CUST2398,Megan Johnston,Other,1959-05-15,66,cathydrake@wilson-johnson.org,+1-117-287-9407x576,Permanent,60504 Meyer Lane Suite 628,Port Anna,Missouri,57892,Somalia,South,Leased,Tier 1,Rejected,Branch Visit,2025-07-11,No
CUST2399,Mrs. Amanda Woods,Female,1977-02-06,48,andersonsusan@owens-clark.com,3640642707,Mailing,17063 Rebecca Center,Blackport,Texas,28216,Afghanistan,West,Leased,Tier 2,Pending,Branch Visit,2024-10-04,Yes
CUST2400,Andrew Sanchez,Male,1967-11-27,58,amanda70@hotmail.com,(671)476-0716,Billing,7262 Derek Cliffs Suite 393,North Ryan,Illinois,26890,Cyprus,Central,Leased,Tier 1,Verified,Call Center,2023-10-24,Yes
CUST2401,William Anderson,Other,1952-12-09,73,joseph38@gmail.com,001-824-950-0381,Permanent,05486 Amber Mall,Lake Carolineside,Louisiana,70219,Uruguay,Central,Owned,Tier 2,Verified,Branch Visit,2025-01-19,Yes
CUST2402,Kayla Howard,Female,1968-04-04,57,jenniferhuang@hotmail.com,(634)504-4531x498,Billing,3828 Brady Burg Suite 701,South Savannah,Wisconsin,06240,Marshall Islands,West,Leased,Tier 1,Rejected,Mobile App,2023-10-27,No
CUST2403,Leah Castro,Other,1994-06-13,31,wendy71@huffman-williams.com,973-770-8102,Mailing,62898 Hayes Route Suite 732,Sandraburgh,Idaho,22076,San Marino,South,Owned,Tier 3,Pending,Branch Visit,2024-06-09,No
CUST2404,Joseph Barton,Other,1967-01-12,58,msimmons@patterson-fisher.info,+1-539-078-0388x413,Residential,81154 Michael Junction,Timothybury,Virginia,11344,Pitcairn Islands,West,Leased,Tier 1,Rejected,Branch Visit,2024-05-04,No
CUST2405,Diamond Haley,Other,1972-04-01,53,smeza@spears.com,349.775.6387,Billing,252 Coleman Hill Apt. 618,Smithborough,Indiana,29951,French Guiana,East,Rented,Tier 2,Rejected,Call Center,2024-10-20,No
CUST2406,Charles Clark MD,Male,1951-02-18,74,hannahrobles@miller.com,+1-764-879-2504x7348,Residential,186 Rodriguez Islands Suite 383,Joanneview,Rhode Island,37369,Antigua and Barbuda,West,Company Provided,Tier 3,Pending,Call Center,2023-10-25,Yes
CUST2407,Whitney Gutierrez,Female,1980-11-09,45,scott89@campbell.com,001-780-825-1317x05456,Billing,8335 Julia Fields Suite 760,Port Laurabury,North Carolina,29696,Micronesia,West,Rented,Tier 3,Verified,Mobile App,2024-04-23,No
CUST2408,Steve Robinson,Other,1966-06-06,59,gwolfe@hotmail.com,(450)651-7433x870,Permanent,964 Ramirez Orchard,Port Brandon,Texas,33483,Namibia,Central,Rented,Tier 2,Verified,Mobile App,2023-11-25,No
CUST2409,Adam Brown,Male,1984-02-21,41,jensenrachel@hotmail.com,001-170-999-4335x4957,Residential,5262 Hamilton Court,Georgeshire,Iowa,18995,Yemen,South,Leased,Tier 1,Pending,Branch Visit,2023-11-01,Yes
CUST2410,Michael Campos,Other,1978-03-01,47,michaelchung@hotmail.com,+1-878-010-5144x17204,Office,39684 Brown Bypass,Marvinburgh,Minnesota,10104,Lesotho,North,Rented,Tier 2,Rejected,Mobile App,2024-03-03,No
CUST2411,Christopher Williams,Female,1989-12-06,36,clarkjoshua@yahoo.com,001-561-565-8097x6872,Residential,1717 Kenneth Estates,Port Stacey,Massachusetts,06739,China,East,Rented,Tier 2,Pending,Branch Visit,2025-05-15,Yes
CUST2412,Patrick Pollard,Other,1978-08-02,47,taylorfreeman@gmail.com,+1-699-467-5525x44589,Mailing,446 Mccormick Parkways,Nguyentown,Washington,38818,Singapore,West,Owned,Tier 3,Rejected,Mobile App,2024-09-16,No
CUST2413,Daniel Williamson,Other,1976-01-18,49,garciaheather@yahoo.com,4505292605,Office,10254 Brown Village,Moralesfort,Illinois,93573,Samoa,Central,Rented,Tier 1,Verified,Call Center,2025-04-20,Yes
CUST2414,Samantha Moss,Female,1960-08-19,65,adamsscott@santos.biz,001-071-016-7385x882,Residential,5837 Gregory Glen Apt. 200,Chloemouth,Arizona,42894,Rwanda,Central,Owned,Tier 2,Rejected,Online Portal,2025-04-18,No
CUST2415,Jose Ramirez,Female,1987-08-30,38,ztaylor@hotmail.com,5911821127,Office,00941 Amanda Villages Apt. 224,Brittanybury,Utah,02584,Swaziland,West,Company Provided,Tier 3,Rejected,Call Center,2024-06-22,No
CUST2416,Jason Cunningham,Female,1983-04-19,42,sierraweaver@gmail.com,(108)585-8420,Office,666 Angela Freeway Apt. 095,Port Davidmouth,Delaware,63104,Eritrea,East,Leased,Tier 1,Rejected,Online Portal,2024-10-12,No
CUST2417,Brandon Morales,Other,1964-07-26,61,herrerajon@bailey-house.net,543-415-6708x98917,Mailing,518 Schmidt Prairie Suite 117,North James,Colorado,99892,El Salvador,South,Company Provided,Tier 2,Pending,Call Center,2025-09-26,Yes
CUST2418,Christine Green,Other,1963-05-04,62,bradshawjennifer@johnson-goodwin.org,(483)277-4652,Mailing,599 Heather Cape,Natashahaven,Pennsylvania,71810,Grenada,Central,Company Provided,Tier 1,Pending,Call Center,2025-05-07,Yes
CUST2419,Miranda Davis,Other,1980-05-27,45,markmorris@yahoo.com,+1-386-952-4760x9778,Office,9814 Hopkins Way,Rachelview,Kentucky,24808,Austria,West,Company Provided,Tier 2,Rejected,Mobile App,2024-03-11,No
CUST2420,Katherine Collins,Female,1984-01-13,41,samanthabailey@hotmail.com,050.494.7598x28052,Office,563 Brooks Garden,Chelseaport,Connecticut,93861,Algeria,North,Company Provided,Tier 1,Verified,Mobile App,2025-09-12,Yes
CUST2421,Brandy Jones,Other,1981-04-22,44,catherinecampos@yahoo.com,9437867379,Mailing,35002 Maria Place,Kevinport,Mississippi,14622,Liberia,North,Owned,Tier 3,Rejected,Online Portal,2025-01-23,Yes
CUST2422,Edward Palmer,Other,1974-05-03,51,jennifer26@hotmail.com,(170)408-2663,Office,09379 Martinez Extension Apt. 252,Stephenbury,Hawaii,03724,Faroe Islands,East,Rented,Tier 2,Verified,Online Portal,2025-08-30,Yes
CUST2423,Charles Vega,Female,1987-08-11,38,joseellis@yahoo.com,(231)483-4335,Billing,754 Gordon Road,Jasonmouth,Alaska,92288,Honduras,Central,Rented,Tier 1,Rejected,Mobile App,2025-08-21,Yes
CUST2424,Jessica Perry,Male,1971-12-06,54,ann20@roth.com,+1-521-487-7136x64329,Billing,63697 Ramos Summit,Melissafurt,Indiana,53362,South Georgia and the South Sandwich Islands,North,Company Provided,Tier 3,Pending,Online Portal,2024-03-09,Yes
CUST2425,Ruben Campbell,Female,1990-01-03,35,gferrell@yahoo.com,+1-415-868-2784x7552,Mailing,1775 Ruiz Trafficway,East Joseville,Georgia,79182,Seychelles,West,Company Provided,Tier 3,Verified,Mobile App,2024-10-20,Yes
CUST2426,Christopher Miller,Female,1952-07-27,73,andreahernandez@hotmail.com,001-507-861-3726x69638,Office,704 Mann Manor,Dayhaven,Montana,94953,Tunisia,South,Company Provided,Tier 2,Pending,Mobile App,2024-12-09,Yes
CUST2427,Vincent Williams,Female,2005-05-29,20,madams@walter-mccoy.net,365.437.2827x4462,Billing,071 Smith Forks Suite 509,North Kathleenburgh,California,99514,Peru,East,Leased,Tier 2,Rejected,Branch Visit,2025-01-16,No
CUST2428,Michael Patel,Other,1991-01-01,34,kristimartin@yahoo.com,(574)690-7532,Mailing,196 Kimberly Lodge Apt. 006,Lake Julieshire,Rhode Island,91044,French Polynesia,South,Leased,Tier 1,Pending,Call Center,2025-08-05,No
CUST2429,James Waters,Female,1962-03-22,63,leebrandon@gmail.com,833.964.0998,Office,176 Caroline Motorway Apt. 101,Donaldsonhaven,Oklahoma,90405,Aruba,North,Leased,Tier 3,Rejected,Mobile App,2024-12-10,Yes
CUST2430,Andrew Bailey,Other,1975-05-31,50,stevenflores@brown-scott.org,811-881-0877x6290,Mailing,36916 Heather Springs Suite 271,West Tyler,New Jersey,23903,Luxembourg,South,Leased,Tier 3,Verified,Call Center,2025-03-24,No
CUST2431,Brent Larson,Female,1985-09-19,40,desireecallahan@hotmail.com,984-910-5000x6277,Residential,929 Williams Rapid,Donaldfort,Kentucky,33627,Angola,South,Company Provided,Tier 1,Verified,Call Center,2024-11-10,Yes
CUST2432,Monica Walker,Male,1951-07-30,74,nhernandez@hall.info,+1-550-207-7436x882,Billing,21423 Davenport Landing Suite 954,North Richardbury,Delaware,08779,Georgia,West,Leased,Tier 2,Pending,Online Portal,2025-04-09,No
CUST2433,Nicholas Sanders,Other,1991-01-14,34,rmorgan@walker.net,(371)694-3579,Mailing,91119 Paul Dale Suite 903,Port Aliciaside,Massachusetts,36526,Congo,Central,Rented,Tier 1,Rejected,Branch Visit,2025-08-07,Yes
CUST2434,Elizabeth Chen,Female,2002-07-23,23,balljames@brown.info,+1-392-681-3327,Billing,434 Cathy Island Suite 377,Jacobview,Washington,50823,Comoros,North,Owned,Tier 1,Verified,Call Center,2023-12-24,Yes
CUST2435,Crystal Scott,Other,1964-07-24,61,jared25@wright-howard.com,+1-304-655-9083x75300,Permanent,09099 Williams Lodge Apt. 869,Lake Sean,Arkansas,34299,Saint Martin,West,Leased,Tier 3,Rejected,Call Center,2025-09-02,Yes
CUST2436,Jason Mathis,Other,1958-12-14,67,xmurphy@gmail.com,9752100792,Billing,22989 Sarah Square Suite 878,Thomastown,South Dakota,42743,Christmas Island,South,Leased,Tier 1,Rejected,Mobile App,2025-08-18,No
CUST2437,Kimberly Harvey,Male,2002-06-30,23,villatracy@gmail.com,(929)214-2160x93705,Office,047 Wilson Rue,West Debra,Vermont,80094,Ireland,West,Rented,Tier 2,Rejected,Call Center,2024-03-11,No
CUST2438,Melissa Alvarado,Male,1996-12-21,29,mwilliams@gmail.com,+1-339-707-9012x3617,Office,73006 Angela Drive,Williambury,Georgia,58499,Holy See (Vatican City State),North,Rented,Tier 3,Verified,Online Portal,2024-11-13,No
CUST2439,Douglas Holt,Male,1982-05-30,43,gwilson@mullins.com,060.336.8665x022,Office,97944 Tyler Square,West Jorge,West Virginia,61331,Benin,North,Company Provided,Tier 3,Pending,Branch Visit,2025-05-14,Yes
CUST2440,Renee Sullivan,Female,2002-07-16,23,leroy01@hotmail.com,809-446-0407x164,Residential,13540 Rodriguez Circles Suite 047,East Bobbyberg,Montana,04787,Maldives,North,Leased,Tier 2,Pending,Online Portal,2024-05-03,No
CUST2441,Frank Vaughn,Other,1962-06-28,63,qdiaz@gmail.com,098.524.1948,Mailing,34626 Kylie Way,Manuelbury,Arizona,13880,Palau,South,Company Provided,Tier 1,Pending,Online Portal,2024-11-02,No
CUST2442,Jennifer Davenport,Male,1993-09-20,32,jennifersims@hotmail.com,001-597-751-6010,Mailing,1215 Cunningham River,Thomaston,Montana,88876,Equatorial Guinea,Central,Owned,Tier 3,Pending,Online Portal,2023-12-24,No
CUST2443,Casey Diaz,Male,1977-06-16,48,gconner@anderson.com,957-635-3176x6481,Office,1913 Proctor Wells,West John,Texas,73358,Kiribati,East,Rented,Tier 1,Verified,Mobile App,2024-08-03,Yes
CUST2444,Gail Davis,Other,1973-12-15,52,alexander95@hotmail.com,458.579.8072x183,Billing,056 Lori Cape,West Traceyfurt,Georgia,01663,Belgium,West,Company Provided,Tier 3,Verified,Mobile App,2024-12-10,Yes
CUST2445,Christopher Graham,Other,1960-02-19,65,rwilliamson@lynch.com,001-654-059-9663x83418,Billing,06391 Emily Circles Suite 408,East Christine,Rhode Island,41393,British Virgin Islands,North,Leased,Tier 3,Pending,Online Portal,2024-07-18,No
CUST2446,Jasmine Peterson,Other,2002-09-15,23,royanthony@walker.net,669-518-7813,Mailing,4459 Mathis Springs,North Marioville,Colorado,62026,Isle of Man,South,Rented,Tier 1,Rejected,Online Portal,2024-05-22,No
CUST2447,Elizabeth Mccoy DDS,Other,1957-08-03,68,alexishaley@yahoo.com,(979)055-1847x2439,Billing,5564 Sweeney Ridges,Saramouth,Nebraska,17573,Germany,North,Leased,Tier 2,Rejected,Branch Visit,2024-04-16,No
CUST2448,Patricia Moreno,Other,1994-04-10,31,nicholsonjack@mejia.info,558.037.8660,Residential,91369 Reyes Wells Suite 274,Rodneyborough,Kansas,32334,Tunisia,West,Leased,Tier 3,Rejected,Branch Visit,2023-11-08,Yes
CUST2449,Robert Watson,Other,2000-06-04,25,jose12@hotmail.com,0482416965,Office,8092 Sarah Street,Port Kathleen,Georgia,69439,Georgia,East,Rented,Tier 1,Verified,Online Portal,2024-02-12,No
CUST2450,Susan Fuentes,Other,1965-06-06,60,vgarner@gibson-colon.com,479-681-9485,Permanent,867 Flores Light Apt. 436,East Allentown,Oklahoma,70548,Haiti,North,Owned,Tier 3,Pending,Branch Visit,2025-08-24,No
CUST2451,Amber Perez,Female,1986-10-26,39,johnsontammy@green-flynn.com,001-492-067-0540x940,Office,319 James Mills Apt. 298,Michaelville,Louisiana,66033,Palestinian Territory,Central,Rented,Tier 1,Rejected,Branch Visit,2025-01-08,Yes
CUST2452,Adam Hanna,Male,1992-09-11,33,michelle43@garcia.com,001-027-284-6970x421,Office,1797 Solis Center Suite 434,Kevinview,Montana,36426,British Indian Ocean Territory (Chagos Archipelago),South,Leased,Tier 1,Pending,Online Portal,2024-04-28,Yes
CUST2453,Thomas Duncan,Female,1979-09-02,46,charles78@yahoo.com,777-681-3640x8572,Residential,4954 Christine Cliffs Suite 564,East Hollyland,Oregon,10356,Cayman Islands,West,Leased,Tier 3,Pending,Call Center,2025-09-22,Yes
CUST2454,Scott Morris,Female,1972-04-02,53,katherineanderson@yahoo.com,(313)879-6933,Mailing,008 Linda Locks,New Saraside,South Carolina,78454,Argentina,Central,Leased,Tier 2,Verified,Online Portal,2024-01-06,No
CUST2455,Nancy Moreno,Other,1993-10-27,32,ntaylor@brown.net,001-918-258-8368x86597,Permanent,7570 Andrew Shoals,Christopherfurt,Georgia,60870,Slovakia (Slovak Republic),East,Owned,Tier 2,Verified,Online Portal,2024-03-20,No
CUST2456,Robert Taylor,Other,1994-11-06,31,jeffrey28@gross.com,(319)317-4796x4879,Residential,467 Erin Trafficway Apt. 439,East Veronicastad,Louisiana,77898,Eritrea,West,Owned,Tier 1,Verified,Call Center,2025-01-24,Yes
