Customer_ID,Customer_Name,Gender,Date_of_Birth,Age,Email,Phone_Number,Onboarding_Date,Onboarding_Channel,KYC_Status,Region,Employment_Status,Industry,Job_Title,Employer_Name,Annual_Income_Bracket,Years_of_Experience,Verification_Status,Onboarding_Officer,Remarks
CUST3347,Tiffany Mitchell,Male,1998-03-01,27,jlarson@yahoo.com,513-173-5389x710,2023-08-20,Online,Completed,South,Student,Education,Executive,Watson Group,2L-5L,23,Failed,Natasha Jackson,KYC pending
CUST3348,Nicole Johnson,Male,1966-11-19,59,rodneyolson@hotmail.com,722-153-4596x03010,2024-06-16,Agent Assisted,Pending,South,Unemployed,Healthcare,Teacher,Green-West,5L-10L,2,In Progress,Danny Campbell,KYC pending
CUST3349,Monica Henry,Female,1951-12-22,74,jjefferson@james-wolf.org,(470)503-0415x935,2025-03-08,Branch Visit,Rejected,South,Student,Government,Manager,Silva Group,10L-20L,30,In Progress,Michael Young,Follow-up required
CUST3350,Jacob Jones,Male,2000-05-06,25,sabrinasnow@hotmail.com,001-201-888-8212x7664,2021-10-07,Online,Completed,North,Student,Government,Manager,Evans PLC,10L-20L,24,In Progress,Mathew Carlson,High potential customer
CUST3351,Mr. Richard Thompson,Male,1985-12-16,40,smithrichard@gmail.com,(004)751-2202x1944,2025-06-07,Agent Assisted,Rejected,West,Self-Employed,Manufacturing,Executive,Jones and Sons,2L-5L,20,Verified,Billy Brown,High potential customer
CUST3352,John Stewart,Male,1975-10-01,50,progers@gmail.com,+1-444-094-0072x30394,2022-06-15,Agent Assisted,Pending,East,Employed,Government,Analyst,Torres LLC,5L-10L,26,In Progress,Jeffrey White,Employment proof under review
CUST3353,Rebecca Gray,Male,1972-07-01,53,edwardsgina@gmail.com,072.144.2060x336,2021-02-17,Online,Pending,East,Unemployed,Finance,Executive,"Delgado, Wilson and Beltran",5L-10L,18,Verified,Suzanne Sims,Documents verified
CUST3354,Pamela Stephens,Male,1983-07-23,42,davidbrown@hotmail.com,578.648.2866,2023-04-24,Mobile App,Rejected,South,Self-Employed,Government,Executive,Santos Inc,5L-10L,40,In Progress,Mikayla Johnson,Documents verified
CUST3355,Daniel Price,Female,1953-03-08,72,millerrobert@gmail.com,684.633.2634x965,2024-12-11,Mobile App,Rejected,West,Self-Employed,Finance,Teacher,Sandoval LLC,2L-5L,19,Verified,Dylan Lee,KYC pending
CUST3356,George Terrell,Other,1996-09-21,29,joseph62@gmail.com,038-096-0389x88758,2021-09-17,Online,Pending,West,Unemployed,Manufacturing,Manager,Galvan-Ford,>20L,40,In Progress,Michael Gray,Smooth onboarding
CUST3357,Jeremy Lam,Other,1981-02-24,44,christinafletcher@sawyer-vargas.com,001-358-829-8924x160,2021-12-18,Online,Rejected,Central,Employed,Healthcare,Director,Bailey Inc,>20L,33,Failed,Leslie Wilson,Follow-up required
CUST3358,Christopher Tyler,Male,1978-07-22,47,terrydavis@dyer-robinson.biz,218.042.7785,2025-01-11,Branch Visit,Rejected,North,Unemployed,Manufacturing,Manager,Cooper-Espinoza,<2L,24,In Progress,Robert Huang,High potential customer
CUST3359,Timothy Oneal,Female,1953-12-15,72,harrisnathan@brown.com,455-052-8828x01393,2024-01-30,Branch Visit,Completed,South,Retired,Finance,Manager,"Norris, Newman and Garcia",2L-5L,32,Verified,Mark Gallagher,KYC pending
CUST3360,Jacob Rivera,Male,1956-10-30,69,brianhayes@salas.com,336.256.7717x609,2025-03-16,Branch Visit,Pending,South,Self-Employed,Healthcare,Consultant,Jenkins-Ellis,2L-5L,28,In Progress,Daniel Nguyen,Follow-up required
CUST3361,Clinton Dyer,Male,1954-11-21,71,chelsea90@gmail.com,(093)157-4147x26674,2024-08-18,Branch Visit,Completed,West,Student,IT,Consultant,Johnson-Ayala,10L-20L,35,In Progress,Angela Rocha,Documents verified
CUST3362,Elizabeth Kerr,Female,1965-08-25,60,tdean@gmail.com,+1-091-966-6808,2025-05-08,Agent Assisted,Rejected,West,Retired,Retail,Manager,Conley-Scott,5L-10L,23,Failed,Robin Nelson,KYC pending
CUST3363,Joan Ross,Male,1991-07-18,34,morsebeth@yahoo.com,001-001-908-3897x7957,2022-02-05,Agent Assisted,Completed,Central,Self-Employed,Healthcare,Consultant,Hoffman PLC,10L-20L,35,Verified,Michelle Robinson,KYC pending
CUST3364,Julie Edwards,Male,1985-04-10,40,ortizrachel@hotmail.com,(350)144-8794x033,2023-03-29,Agent Assisted,Completed,Central,Unemployed,Government,Teacher,"Andersen, Werner and Hunter",10L-20L,13,In Progress,Jamie Allen,Smooth onboarding
CUST3365,Kevin Tate,Male,1973-02-10,52,mcdonaldstacy@owen.biz,001-676-266-4596x4911,2021-11-12,Mobile App,Pending,South,Retired,Retail,Officer,"Wilson, Franklin and Trujillo",2L-5L,19,Failed,Cassandra Blake,Documents verified
CUST3366,Paul Perry,Female,1957-12-23,68,griffinlori@yahoo.com,152-362-8482x00038,2021-10-09,Branch Visit,Rejected,Central,Student,Government,Teacher,"Carr, Dougherty and Thomas",>20L,24,In Progress,Teresa White,KYC pending
CUST3367,Kristina Martinez,Male,1974-01-23,51,briandavis@yahoo.com,5257973699,2023-05-24,Online,Completed,West,Retired,IT,Analyst,"Martinez, Lee and Nixon",>20L,38,Verified,Melissa Davis,Smooth onboarding
CUST3368,Sean Evans,Male,1982-07-29,43,jharvey@hotmail.com,(488)406-7458,2023-09-06,Mobile App,Pending,West,Self-Employed,Retail,Officer,Savage-Keith,>20L,29,In Progress,Shannon Flores,KYC pending
CUST3369,Jennifer Moore,Male,1963-03-03,62,daniel08@allen.biz,9999842703,2023-09-21,Online,Pending,Central,Self-Employed,Manufacturing,Executive,"Mcclain, Williams and Martinez",>20L,40,In Progress,David Robertson,Employment proof under review
CUST3370,Nathan Ortiz,Male,1965-06-04,60,ulawson@spears.biz,001-037-625-0570,2025-08-03,Agent Assisted,Pending,North,Self-Employed,Education,Teacher,Duffy-Christian,10L-20L,18,Verified,Raymond Powers,Follow-up required
CUST3371,Todd Payne,Male,1953-10-15,72,christopherbaker@yahoo.com,+1-014-828-4885,2024-04-01,Branch Visit,Completed,West,Self-Employed,Healthcare,Officer,"Richardson, Petersen and Miller",>20L,12,Verified,Jamie Carpenter,Documents verified
CUST3372,Richard Vargas,Male,1951-10-12,74,christinefriedman@hotmail.com,001-637-972-6138,2023-12-27,Mobile App,Pending,Central,Unemployed,Finance,Executive,Odom Ltd,<2L,5,Failed,Melissa Douglas,Documents verified
CUST3373,Emily Davis,Male,1999-07-24,26,amy52@yahoo.com,192.928.5704x680,2023-03-09,Agent Assisted,Completed,East,Student,Retail,Teacher,Wallace Ltd,5L-10L,35,Failed,Cristina Bowers,Employment proof under review
CUST3374,Kurt Green,Female,1952-11-30,73,acampbell@gmail.com,079-884-0745,2024-09-26,Online,Rejected,West,Retired,Retail,Consultant,Simmons and Sons,>20L,7,Failed,Darlene Beck,Documents verified
CUST3375,Elizabeth Ware,Male,1996-06-02,29,ashleylee@bailey.com,+1-531-265-5367x974,2024-05-22,Branch Visit,Completed,North,Retired,Healthcare,Engineer,"Young, Werner and Morales",10L-20L,1,Failed,Sean Gill,Employment proof under review
CUST3376,Heidi Powell,Female,1957-08-07,68,kmartin@garcia-owen.com,001-633-566-2071x19932,2023-04-07,Branch Visit,Pending,North,Retired,Retail,Manager,Anderson Inc,5L-10L,21,Failed,Linda Hall,Employment proof under review
CUST3377,Levi Hernandez,Other,1966-10-14,59,hintonmichelle@haynes-perkins.com,889.327.9174,2021-09-30,Online,Pending,West,Unemployed,Manufacturing,Consultant,Barber and Sons,<2L,31,Failed,Kyle Delgado,Smooth onboarding
CUST3378,Dr. Patrick Evans,Female,1985-04-14,40,meyerrobin@hotmail.com,(823)042-3972x6295,2024-12-11,Mobile App,Rejected,West,Employed,Healthcare,Consultant,Smith PLC,5L-10L,28,In Progress,Anthony Miller,Documents verified
CUST3379,Diana Murphy,Female,1973-10-11,52,dwilson@butler.org,740-042-8205x1784,2022-02-06,Mobile App,Completed,East,Employed,Education,Executive,"Walsh, Espinoza and Schmidt",2L-5L,14,Verified,Michael Brown,KYC pending
CUST3380,Matthew Patrick,Female,1964-03-16,61,umoore@bautista.com,+1-961-249-5586x09467,2021-10-31,Online,Pending,North,Self-Employed,Retail,Executive,Luna-Christian,2L-5L,18,Failed,Jane Jordan,KYC pending
CUST3381,Marcus West,Female,1970-06-02,55,daniellivingston@gmail.com,(000)273-9581x3827,2021-05-24,Mobile App,Completed,North,Retired,Finance,Director,Baker Group,<2L,39,In Progress,Mr. Anthony Martinez,Documents verified
CUST3382,Natasha Sanchez,Other,1982-08-12,43,banksallison@hamilton-johnson.com,385-720-2116,2024-09-10,Branch Visit,Completed,East,Student,Manufacturing,Analyst,Padilla PLC,10L-20L,36,Verified,Joe Hahn,KYC pending
CUST3383,Andrew Choi,Female,1988-11-07,37,aaron12@hotmail.com,180.535.7897,2023-07-11,Branch Visit,Pending,South,Self-Employed,IT,Consultant,"Johnson, Merritt and Chandler",>20L,12,Verified,Deborah Heath,Employment proof under review
CUST3384,Joseph Freeman,Other,1992-09-30,33,dannyholmes@horne.com,7956867834,2024-03-20,Agent Assisted,Pending,East,Retired,Retail,Manager,"Sullivan, Schneider and Hardy",2L-5L,3,Verified,Karen Taylor,Follow-up required
CUST3385,Connie Pope,Male,1970-06-10,55,ustephens@washington.com,708-937-1679x22475,2024-05-28,Agent Assisted,Rejected,Central,Self-Employed,Manufacturing,Analyst,Williams-Jackson,2L-5L,10,Failed,Monique Mendoza,Smooth onboarding
CUST3386,Sandra House,Female,1996-03-02,29,ilopez@yahoo.com,673-149-1793x339,2023-04-20,Online,Rejected,Central,Self-Employed,Government,Manager,Stanley-Franklin,<2L,40,In Progress,Aaron Smith,Employment proof under review
CUST3387,Patrick Howard,Male,1995-07-21,30,mhale@gmail.com,155-189-7414x33348,2024-04-14,Agent Assisted,Completed,South,Student,Manufacturing,Engineer,Ballard-Levy,2L-5L,34,In Progress,Brandon Nichols,Documents verified
CUST3388,Paul Alvarez,Male,1973-12-20,52,walkerbrett@garcia.info,+1-376-899-2517,2025-09-18,Online,Rejected,South,Unemployed,Government,Director,Jacobs-Martin,2L-5L,21,In Progress,Marcia Stokes,Employment proof under review
CUST3389,Daniel Gordon,Other,1982-04-04,43,xshaw@yahoo.com,+1-338-923-3527,2023-03-11,Branch Visit,Completed,East,Employed,Healthcare,Engineer,Curtis LLC,5L-10L,19,Verified,Kelsey Glenn,Employment proof under review
CUST3390,Amanda Brown DDS,Female,1961-02-01,64,nrosales@yahoo.com,(217)804-5968,2023-01-30,Online,Completed,South,Employed,Education,Officer,"Arroyo, Lawson and Rogers",5L-10L,3,In Progress,Randy Key,Follow-up required
CUST3391,Victoria Richmond,Female,1996-03-04,29,xholland@yahoo.com,(238)438-9275x54984,2024-10-10,Mobile App,Pending,Central,Unemployed,Healthcare,Consultant,Lewis PLC,2L-5L,24,Failed,Melissa Townsend,High potential customer
CUST3392,Gregory White,Male,1993-04-20,32,jonesterri@yahoo.com,+1-487-281-8280x0816,2024-03-26,Online,Completed,West,Unemployed,IT,Officer,Vega Group,10L-20L,23,Verified,Lindsay Duran,Employment proof under review
CUST3393,Emily Wood,Male,1997-01-21,28,zturner@jones.com,001-530-566-7307x648,2023-06-06,Agent Assisted,Pending,Central,Employed,Education,Manager,Moore LLC,<2L,21,Verified,Julia House,High potential customer
CUST3394,Kevin Kelly,Other,1975-06-25,50,tiffanybennett@rivera.org,(977)915-6581x7741,2021-07-17,Online,Rejected,South,Self-Employed,Government,Executive,Casey-Brown,5L-10L,35,Verified,Drew Chaney,High potential customer
CUST3395,Mary Newman,Male,1998-02-25,27,cthompson@hotmail.com,327-557-8412x41258,2023-09-04,Online,Rejected,South,Retired,Retail,Officer,Day-Barton,10L-20L,13,Verified,Erika Vance,Smooth onboarding
CUST3396,Jacqueline Bond,Male,1980-04-20,45,kennethwise@yahoo.com,478.240.2906x285,2024-05-09,Branch Visit,Rejected,Central,Student,Finance,Executive,Moore Inc,2L-5L,10,Failed,Casey Odom,Smooth onboarding
CUST3397,Jill Black,Female,1955-08-01,70,reneesmith@shaw.com,+1-627-980-2598x0025,2022-07-23,Online,Rejected,East,Self-Employed,Government,Director,"Roberts, Manning and Ortiz",2L-5L,6,In Progress,Lisa Taylor,Smooth onboarding
CUST3398,Karen Morales,Female,2005-04-25,20,ndavis@gmail.com,001-415-209-2557,2024-09-26,Branch Visit,Rejected,Central,Unemployed,Education,Director,"Moore, Herrera and Johnson",2L-5L,35,In Progress,Ryan Williams,KYC pending
CUST3399,Melissa Norman,Male,1997-06-02,28,xcain@diaz-robinson.net,+1-171-097-1128,2024-03-03,Agent Assisted,Completed,Central,Employed,Finance,Teacher,Odonnell-Blake,10L-20L,40,Verified,Ashley Campbell,Smooth onboarding
CUST3400,Ann Buckley,Male,2004-06-23,21,fcabrera@coleman.info,099-788-8697,2024-06-13,Online,Pending,East,Unemployed,Education,Officer,Martinez-Mckenzie,5L-10L,38,Failed,Megan Casey,Employment proof under review
CUST3401,Laurie Strickland,Female,1963-08-31,62,brentpatel@nielsen-shaw.info,565-464-8344,2021-08-15,Branch Visit,Pending,West,Employed,Retail,Teacher,"Washington, Marshall and Grant",2L-5L,8,In Progress,Nicholas Hart,Documents verified
CUST3402,Christopher Brown,Female,1987-02-13,38,klawrence@yahoo.com,001-289-199-9110x5146,2021-12-17,Mobile App,Rejected,West,Retired,Finance,Engineer,Arellano-Townsend,>20L,19,Verified,Gregory Miller,Follow-up required
CUST3403,Douglas Meadows,Male,1980-11-16,45,ystephens@yahoo.com,099-715-8179x6876,2024-03-12,Online,Completed,South,Retired,Education,Executive,Rodriguez PLC,>20L,25,In Progress,Cheryl Phillips,Documents verified
CUST3404,Vanessa Alexander,Other,2006-05-03,19,kaylacampbell@gmail.com,(012)291-6466,2022-12-01,Branch Visit,Pending,East,Student,Education,Manager,"Green, Li and Ochoa",<2L,9,In Progress,Luke Owens MD,High potential customer
CUST3405,Paul Bernard,Male,1978-09-12,47,michaelmccarty@burns.com,670-202-9391,2021-12-30,Online,Pending,East,Employed,IT,Engineer,Cross Ltd,2L-5L,13,In Progress,Eric Wright,High potential customer
CUST3406,Jordan Neal,Female,2005-09-25,20,hendrickssandra@yahoo.com,(835)233-4284,2024-08-13,Mobile App,Pending,South,Retired,Healthcare,Engineer,Johnson and Sons,5L-10L,12,In Progress,Jason Combs,Employment proof under review
CUST3407,Anthony Smith,Male,2002-05-15,23,jasmine27@white-richards.com,857.929.0323x15757,2022-11-09,Agent Assisted,Rejected,North,Self-Employed,Manufacturing,Analyst,"Gordon, Becker and Brown",<2L,22,In Progress,David Knight,KYC pending
CUST3408,Daniel Elliott,Male,2001-12-02,24,christina68@gmail.com,279.238.8267,2022-11-12,Online,Completed,West,Employed,Government,Officer,Harris-Glover,2L-5L,38,Failed,Elizabeth Garcia,Employment proof under review
CUST3409,Brian Humphrey,Other,1992-11-05,33,cellis@hotmail.com,3144337327,2025-06-12,Agent Assisted,Pending,Central,Employed,Education,Director,Blair LLC,>20L,28,In Progress,Ronald Mccarthy,Smooth onboarding
CUST3410,Elizabeth Johnson,Other,1987-10-03,38,cynthialove@nguyen.net,(699)043-4727x73984,2022-05-23,Online,Completed,North,Retired,Government,Director,Walker-Thompson,5L-10L,11,In Progress,Paul Pearson,Smooth onboarding
CUST3411,William Farrell,Other,2005-11-20,20,zwelch@hotmail.com,861.524.3054x43980,2022-04-07,Online,Rejected,Central,Retired,IT,Executive,"Nichols, Reese and Hale",>20L,1,Failed,Stephen Morgan,Smooth onboarding
CUST3412,James Ortega,Female,1983-06-21,42,kennedyheather@yahoo.com,4179312513,2024-02-28,Agent Assisted,Completed,South,Self-Employed,Retail,Director,"White, Stephens and Wise",<2L,13,In Progress,Peggy Nguyen,High potential customer
CUST3413,Matthew Ortiz,Other,1964-10-05,61,mjohns@yahoo.com,439.698.0374,2021-06-15,Mobile App,Rejected,North,Unemployed,Healthcare,Analyst,Hendrix-Baker,<2L,0,Verified,Derek Smith,Employment proof under review
CUST3414,Carol Cruz,Male,1969-09-28,56,huntkathy@yahoo.com,(993)368-3848x98655,2023-06-28,Agent Assisted,Pending,East,Unemployed,Manufacturing,Consultant,Carey and Sons,>20L,28,Failed,Andrew Contreras,Employment proof under review
CUST3415,Joseph Garcia,Other,1958-10-02,67,walkerkarl@hotmail.com,(859)968-5523x513,2023-01-22,Agent Assisted,Rejected,West,Employed,Retail,Officer,Kramer and Sons,5L-10L,12,In Progress,Nathan Meyers,Follow-up required
CUST3416,John Robertson,Male,2007-07-05,18,kdennis@meyer.com,+1-926-439-8972x6885,2023-09-23,Agent Assisted,Pending,East,Unemployed,IT,Teacher,Rose-Jones,2L-5L,16,In Progress,Andrew Hayes,High potential customer
CUST3417,Richard Davis,Male,1980-10-09,45,edwardmalone@yahoo.com,349.669.5293x866,2021-06-05,Online,Completed,North,Student,Manufacturing,Analyst,"Hood, Villegas and Hickman",5L-10L,29,Failed,Scott Simmons,Follow-up required
CUST3418,Richard Vaughn,Female,1973-10-01,52,andreacollins@smith-gonzales.com,(455)287-1598,2024-03-18,Branch Visit,Completed,South,Unemployed,Education,Engineer,Washington-Walker,5L-10L,20,Failed,Shawn Myers,Employment proof under review
CUST3419,Tyler Simon,Female,2006-09-11,19,sberger@burns.net,364.879.5555x2920,2022-05-29,Branch Visit,Rejected,South,Retired,Government,Teacher,"Graves, Crane and Rogers",2L-5L,37,In Progress,Scott Cummings,High potential customer
CUST3420,Ruben Adams,Other,1962-12-20,63,peter41@stevens.com,590.474.8557,2022-06-13,Online,Pending,North,Employed,Healthcare,Teacher,Vargas-Schmidt,<2L,32,Verified,Steven Navarro,KYC pending
CUST3421,Michael Davis,Other,1998-10-12,27,owhite@flores-gomez.info,7982019151,2024-09-11,Branch Visit,Rejected,East,Self-Employed,Manufacturing,Teacher,Knight-Spence,10L-20L,29,Failed,Robert Lyons,KYC pending
CUST3422,Douglas Clark,Other,1955-02-27,70,blackburnemily@hotmail.com,289-074-5831x08335,2022-03-28,Agent Assisted,Pending,West,Student,Government,Consultant,"Bishop, Charles and Clarke",5L-10L,22,In Progress,Courtney Harvey,Employment proof under review
CUST3423,Dillon Hart,Female,1985-06-06,40,gcook@gmail.com,000.693.6882x675,2024-12-02,Branch Visit,Pending,East,Student,Finance,Consultant,Lambert PLC,<2L,23,Verified,David Kline,Follow-up required
CUST3424,Andre Coleman,Female,1991-08-19,34,ndavis@hanson.com,(265)171-7746x882,2024-08-29,Online,Rejected,North,Student,Manufacturing,Director,"Cooper, Ramos and Morton",2L-5L,13,Verified,Jerry Davidson,KYC pending
CUST3425,Mary Pierce,Male,1993-10-05,32,brandonherman@cervantes-brady.net,+1-088-965-3037,2023-06-29,Branch Visit,Rejected,East,Self-Employed,Manufacturing,Consultant,Bullock PLC,<2L,0,In Progress,Stephanie King,Documents verified
CUST3426,Teresa Jones,Male,1991-08-03,34,marialee@hotmail.com,+1-298-312-0059x228,2024-10-12,Agent Assisted,Pending,Central,Self-Employed,Government,Teacher,Griffith-Smith,>20L,7,Failed,Sharon Coleman,Documents verified
CUST3427,Robert Kemp,Male,1977-05-03,48,parkerbrandi@jones.biz,180-455-4371x167,2024-01-15,Agent Assisted,Rejected,Central,Employed,Government,Director,Cox-Ward,>20L,4,Verified,Steven Peterson,High potential customer
CUST3428,Victor Calderon,Female,2001-07-21,24,mgates@benitez.com,(632)150-0442x5139,2025-08-30,Branch Visit,Completed,West,Student,IT,Teacher,Hamilton Inc,2L-5L,14,Failed,Susan Jennings,Follow-up required
CUST3429,Amber Rodriguez,Other,1994-01-06,31,rallen@vaughn.com,+1-726-709-7521x0484,2022-05-08,Agent Assisted,Rejected,North,Student,Manufacturing,Teacher,Frazier-Porter,>20L,10,Failed,Anne Price,Documents verified
CUST3430,Debra Frost,Other,1986-04-27,39,robert97@gmail.com,0907561689,2023-08-11,Branch Visit,Completed,East,Retired,Education,Teacher,Knox-Combs,2L-5L,25,Verified,Mrs. Kelli Brown,Employment proof under review
CUST3431,Jonathan Hart,Male,2003-08-01,22,elizabethmiller@knight-hughes.biz,034.080.7393x16926,2024-01-03,Branch Visit,Rejected,South,Retired,Government,Director,Williams Ltd,>20L,11,In Progress,Rachel Riley,Documents verified
CUST3432,Katherine Nguyen,Male,1960-03-26,65,aliciawood@thomas.biz,503.337.7228x7378,2020-12-09,Agent Assisted,Completed,West,Student,Manufacturing,Officer,"Mcgee, Stanley and House",10L-20L,18,Verified,Jennifer Davila MD,KYC pending
CUST3433,Melinda Ray,Other,1973-07-02,52,justin91@yahoo.com,+1-475-686-8337,2023-10-09,Branch Visit,Completed,North,Self-Employed,Healthcare,Teacher,Cross Group,5L-10L,21,Failed,Joshua Diaz,High potential customer
CUST3434,Tonya Hughes,Male,1968-09-17,57,wrightlawrence@hotmail.com,294-088-6758,2022-06-10,Agent Assisted,Pending,Central,Student,IT,Analyst,Kelley PLC,<2L,26,Verified,William Hill,High potential customer
CUST3435,Aaron Garcia,Other,1970-04-11,55,sanchezmargaret@yahoo.com,+1-663-439-1131x85161,2024-12-12,Branch Visit,Rejected,West,Retired,Healthcare,Teacher,"Kirk, Russell and Conway",5L-10L,5,In Progress,Angela Moreno,Employment proof under review
CUST3436,Julie Shepherd,Female,1965-07-21,60,todd69@yahoo.com,001-715-409-8787,2024-10-22,Branch Visit,Rejected,East,Self-Employed,Government,Consultant,"Perez, Smith and Soto",10L-20L,40,In Progress,Crystal Lang,Smooth onboarding
CUST3437,Teresa Trujillo,Other,1998-02-17,27,allenmartin@gmail.com,255-060-0248x71597,2021-07-14,Branch Visit,Rejected,North,Self-Employed,IT,Teacher,"Horton, Patton and Arnold",>20L,28,In Progress,Joel Davis,KYC pending
CUST3438,John Richards,Other,1962-07-16,63,scott63@martin-roy.com,446-054-0542x05931,2022-06-08,Online,Rejected,North,Employed,Manufacturing,Officer,"Douglas, Carr and Munoz",2L-5L,25,Verified,Justin Stevenson,Smooth onboarding
CUST3439,Joseph Caldwell,Female,1982-07-05,43,sbolton@evans.com,(863)729-7617x517,2020-11-06,Online,Rejected,North,Self-Employed,IT,Executive,Duncan-Bates,>20L,19,Failed,Collin Johnson,Smooth onboarding
CUST3440,Brandon Moran,Other,1962-12-14,63,hollyolson@hotmail.com,474.800.3644x615,2025-03-02,Mobile App,Rejected,East,Unemployed,Manufacturing,Analyst,Vasquez-Schmidt,>20L,11,Failed,Vanessa Myers,Employment proof under review
CUST3441,Brittany Jarvis,Female,1979-08-22,46,riveranathaniel@holder.com,+1-734-072-5766,2024-08-09,Online,Rejected,North,Self-Employed,Government,Consultant,"Bishop, Cooper and Roman",5L-10L,12,In Progress,Stephanie Alexander,KYC pending
CUST3442,Hannah Yoder,Female,1989-10-04,36,zclark@bennett.com,(261)459-7174,2025-08-17,Mobile App,Pending,West,Employed,Education,Manager,Hines-Douglas,2L-5L,13,Verified,Tammy Cunningham,KYC pending
CUST3443,Melissa King,Other,1984-04-30,41,angelabowers@stuart.com,+1-350-289-7545x95008,2024-08-13,Online,Rejected,Central,Self-Employed,Finance,Director,Alvarado-Hill,2L-5L,24,Failed,Joanna Zimmerman,High potential customer
CUST3444,Brittany Lee,Other,1998-09-06,27,stevenmccarthy@gmail.com,001-004-759-4402,2022-09-06,Mobile App,Rejected,North,Student,Healthcare,Consultant,Ross-Simon,2L-5L,9,In Progress,Joshua Perkins,KYC pending
CUST3445,Christopher Sanford,Female,1992-10-29,33,andrew31@gutierrez.com,883.186.7175,2024-07-03,Branch Visit,Completed,Central,Unemployed,Finance,Teacher,Allen-Whitehead,5L-10L,8,Failed,Dominique West,Smooth onboarding
CUST3446,Anthony Perez,Female,1972-11-01,53,rushvanessa@brady.info,001-706-375-2062,2025-08-16,Branch Visit,Completed,East,Unemployed,Healthcare,Analyst,Conrad Group,>20L,25,Failed,Christina Estrada,Follow-up required
CUST3447,William Lewis,Other,1987-09-30,38,nicholasward@yahoo.com,989.776.0542x19229,2024-07-19,Branch Visit,Rejected,East,Unemployed,Healthcare,Manager,Harrington-Brown,2L-5L,5,Verified,Ann Watts,Employment proof under review
CUST3448,Carlos Harris MD,Other,1974-05-30,51,greenjane@hotmail.com,920-297-1083,2025-08-28,Mobile App,Completed,North,Self-Employed,Education,Analyst,Butler PLC,<2L,9,Verified,Taylor Newton,High potential customer
CUST3449,Lori Smith,Male,1986-03-20,39,nlopez@smith-jones.com,9564137943,2025-07-13,Branch Visit,Rejected,West,Retired,Finance,Consultant,Gregory-Harris,<2L,3,Failed,Joseph Kerr,Employment proof under review
CUST3450,Jamie Harmon,Female,1988-12-18,37,katie25@hotmail.com,285-041-6876,2023-01-18,Mobile App,Rejected,South,Student,Retail,Manager,Nguyen-Smith,>20L,40,In Progress,Robin Strickland,Documents verified
CUST3451,Richard Collier,Male,1955-07-20,70,dawsonrebecca@hotmail.com,+1-526-943-7013,2024-08-28,Branch Visit,Rejected,Central,Retired,Finance,Officer,Alvarez-Roth,5L-10L,38,Failed,Danielle Taylor,Employment proof under review
CUST3452,Kristie Curtis,Male,2004-12-14,21,williamchang@gmail.com,028-470-4660x71379,2021-07-09,Agent Assisted,Rejected,East,Student,Finance,Executive,"Watts, Thornton and Richmond",>20L,16,In Progress,Jennifer Miles,High potential customer
CUST3453,Laurie Santos,Male,1970-11-03,55,mcdonaldsara@stanley.com,(582)167-1229x21075,2024-04-28,Mobile App,Rejected,South,Student,Retail,Engineer,"Burgess, Morales and Price",5L-10L,8,Verified,Cameron Rogers,Follow-up required
CUST3454,Lindsay Daniels,Other,1981-10-10,44,sandra03@hotmail.com,5492407852,2025-05-31,Mobile App,Rejected,South,Unemployed,Education,Manager,Woods-Nelson,5L-10L,21,Verified,Maria Owens,Documents verified
CUST3455,Jessica Silva,Female,1999-11-01,26,haynesstephen@hotmail.com,001-560-022-8225,2023-10-14,Agent Assisted,Rejected,West,Unemployed,Manufacturing,Teacher,Hooper Ltd,<2L,12,Verified,Donna Jones,KYC pending
CUST3456,James Campbell,Female,1965-02-20,60,foxpeter@yahoo.com,+1-075-896-2505x617,2022-06-04,Branch Visit,Completed,North,Retired,Manufacturing,Consultant,"Owens, Swanson and Ryan",>20L,24,Failed,Kevin Lin,Follow-up required
CUST3457,Jessica Brown,Other,2004-05-05,21,debra20@morris.net,8425882885,2021-01-22,Online,Completed,North,Retired,Healthcare,Executive,"Ball, Peters and Torres",5L-10L,33,In Progress,Kara Jimenez,Employment proof under review
CUST3458,James Garcia,Male,2003-04-16,22,lowebarbara@valdez.net,(432)096-8954x67100,2021-07-14,Online,Rejected,South,Employed,Retail,Engineer,Ryan Group,10L-20L,10,Verified,Bonnie Smith,Employment proof under review
CUST3459,Christopher White,Male,1972-04-25,53,cpatterson@hotmail.com,580.390.7363x7842,2024-04-12,Agent Assisted,Pending,East,Employed,Retail,Manager,"Greer, Miranda and Cervantes",5L-10L,0,Verified,Anna Gonzalez,KYC pending
CUST3460,Steve Johnson,Male,1978-07-25,47,codybentley@hotmail.com,(502)160-1206,2020-12-14,Mobile App,Pending,North,Unemployed,Government,Analyst,Martinez PLC,5L-10L,12,Verified,Sandra Kerr,Employment proof under review
CUST3461,Jeremy Griffith,Other,1952-04-09,73,zlucero@yahoo.com,928.966.1498,2023-03-01,Agent Assisted,Pending,Central,Self-Employed,Finance,Director,"Sampson, Novak and Middleton",10L-20L,12,In Progress,Edward Maldonado,Employment proof under review
CUST3462,Bryan Johnson,Male,1995-06-21,30,vazquezsean@gmail.com,053-654-1428x75407,2021-01-25,Online,Pending,Central,Unemployed,Retail,Engineer,"Baldwin, Lopez and Black",2L-5L,28,Verified,David Lee,KYC pending
