Customer_ID,Full_Name,Application_ID,Application_Date,Decision_Date,Credit_Product,Credit_Score,Risk_Grade,Credit_Limit,Decision_Status,Rejection_Reason,Approved_Amount,Decision_Channel,Underwriter,Credit_Policy,Comments,Business_Activity,Value_Domain,Data_Segment,Data_Domain
CUST47495,Cheyenne Jones,APP468913,2025-04-07,2025-08-14,Home Loan,837,B,813279,Pending Review,None,0,Branch Visit,Marcus Hicks,Standard,Author look look religious wonder.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST71949,Amanda Mcbride,APP863893,2024-11-07,2024-11-09,Credit Card,527,A,747709,Approved,None,747709,Branch Visit,Kristin Young,High Risk,Respond hold miss such couple board east he society sing.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST30419,Carla Jackson,APP444068,2025-01-21,2025-08-17,Personal Loan,661,B,605502,Pending Review,None,0,Online Application,Justin Hobbs,High Risk,Industry network concern would piece.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST26711,Brianna Moore,APP495744,2025-03-19,2025-03-25,Home Loan,687,B,90170,Approved,None,90170,Agent Assisted,Jessica Mclaughlin,Standard,Box wide drug accept power.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST77475,Alexander Vasquez,APP937599,2025-03-27,2025-07-15,Auto Loan,312,C,370745,Approved,None,370745,Agent Assisted,Heather Martin,Special Consideration,Without later west season current player.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST91406,Jasmine Smith,APP963077,2025-07-16,2025-07-23,Auto Loan,662,B,734798,Approved,None,734798,Branch Visit,Nathan Rivera,Special Consideration,Second if join evidence nice election its effect number day.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST63950,Laura Rios,APP873040,2024-11-09,2025-08-01,Personal Loan,308,C,222924,Pending Review,None,0,Branch Visit,Kristin Young,Special Consideration,Since sport TV wife book guy table.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST41933,Amanda Page,APP288014,2025-01-22,2025-07-29,Business Loan,353,A,998221,Pending Review,None,0,Mobile App,Ryan Yang,Premium,Young least husband glass trouble use.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST20016,Stephanie Bowen,APP583311,2025-06-03,2025-09-20,Auto Loan,377,E,977976,Pending Review,None,0,Mobile App,Donna Walker,Premium,Play today try gas remember.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST60153,Frank Brown,APP533528,2025-09-01,2025-09-24,Credit Card,780,A,695430,Pending Review,None,0,Agent Assisted,Justin Hobbs,Premium,Have personal expert focus marriage.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST63296,Jeffrey Navarro,APP230412,2025-01-31,2025-05-26,Personal Loan,852,C,254036,Approved,None,254036,Online Application,Zachary Cruz,Standard,May try pattern conference brother money son maybe both Mrs.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST92674,Suzanne Fisher,APP396108,2025-06-07,2025-08-25,Home Loan,610,D,390638,Approved,None,390638,Mobile App,Krista Barker,Standard,Cold remember talk avoid drug require ten huge guess down.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST33977,Tara Gallagher,APP252093,2025-04-16,2025-09-04,Credit Card,368,D,152024,Rejected,Low Credit Score,0,Online Application,Yolanda Adams,Standard,Position discussion arm memory church can item blue somebody cause.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST43412,Christian Porter,APP876409,2025-05-25,2025-06-08,Home Loan,348,B,918555,Pending Review,None,0,Online Application,Mr. Bryce Thomas MD,Standard,Range let the avoid send feeling toward star.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST24115,Gary Williams,APP409439,2025-09-12,2025-10-09,Credit Card,435,D,175896,Approved,None,175896,Online Application,Steven Walsh,Special Consideration,Party trade summer describe discussion challenge.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST79379,Eric Robinson,APP628009,2025-01-05,2025-07-03,Personal Loan,763,D,306248,Approved,None,306248,Agent Assisted,Christian Jackson,High Risk,Raise fact trip successful hundred third.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST87719,William Ayala,APP233289,2025-09-19,2025-10-10,Credit Card,895,D,52479,Pending Review,None,0,Online Application,Allison Gray,Special Consideration,Hope end author late seat hospital in.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST84701,Kathy Rios,APP709477,2025-07-29,2025-09-16,Credit Card,362,E,63708,Approved,None,63708,Agent Assisted,Kristi Richardson,High Risk,Television somebody fill face rule system help effort individual church.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST59803,Diane Walker,APP305045,2025-09-18,2025-10-13,Home Loan,860,A,995032,Approved,None,995032,Online Application,Mr. Bryce Thomas MD,High Risk,Enjoy television certain along increase usually be center.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST70958,Victoria Baker,APP133644,2024-12-17,2025-08-10,Personal Loan,565,C,84894,Rejected,High Debt-to-Income Ratio,0,Agent Assisted,Julie Matthews,Special Consideration,Floor teach traditional cell know project.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST15252,Sandra Smith,APP314341,2025-05-31,2025-08-08,Personal Loan,717,E,473065,Rejected,High Debt-to-Income Ratio,0,Branch Visit,Kathryn Edwards,Standard,Number box yet process federal.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST36082,Derek Harris,APP603424,2025-02-02,2025-05-04,Auto Loan,672,D,854161,Approved,None,854161,Mobile App,Donna Walker,Special Consideration,Four policy whom they attack could understand culture food.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST16069,Alexander Williams,APP407897,2025-01-11,2025-06-04,Personal Loan,446,C,662923,Approved,None,662923,Agent Assisted,Jacob Santos,Premium,Investment cut travel start song nearly know point explain remain agreement.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST88776,Erica Bishop,APP824533,2025-01-14,2025-05-06,Personal Loan,722,D,734816,Pending Review,None,0,Online Application,David Scott,Standard,Skin quickly join seek me.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST26431,Maria Smith,APP952204,2025-06-12,2025-07-25,Business Loan,487,C,121806,Rejected,Low Credit Score,0,Mobile App,Carlos Allen,Standard,Brother capital value last tend direction thus body.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST70802,Abigail Dunlap,APP669155,2025-10-14,2025-10-14,Auto Loan,897,C,924953,Pending Review,None,0,Mobile App,Zachary Cruz,Premium,Factor these have management simple shoulder seven.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST35920,Christopher James,APP960773,2025-06-13,2025-07-11,Auto Loan,843,B,820199,Pending Review,None,0,Mobile App,David Scott,Premium,Same although enter myself protect turn line movement.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST42729,Joshua Cole,APP423561,2024-12-07,2025-04-05,Auto Loan,892,A,534284,Approved,None,534284,Agent Assisted,Allison Gray,Premium,Once majority computer degree media quality feel.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST75175,Kyle Duncan,APP180259,2025-03-07,2025-03-13,Auto Loan,718,D,732033,Approved,None,732033,Branch Visit,Lisa Conley,Special Consideration,Himself network value military benefit company later fall meeting wide around.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST38556,Kelly Cordova,APP967477,2024-12-09,2025-10-06,Home Loan,621,C,581351,Rejected,Incomplete Documentation,0,Agent Assisted,Nathan Rivera,Standard,Also it most dog appear key store can foreign impact police.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST75399,Sherry Kane,APP766155,2025-08-25,2025-09-30,Personal Loan,791,A,352687,Rejected,Employment Instability,0,Agent Assisted,Cynthia Thomas,Special Consideration,Others bad put science record try worker year wall deep.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST27153,Linda Tucker,APP944825,2024-11-14,2025-07-08,Auto Loan,856,C,187910,Rejected,Employment Instability,0,Agent Assisted,Kristin Young,Standard,Economy thousand seek protect seem through official.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST42559,Charles Anderson,APP886998,2024-11-06,2025-02-13,Personal Loan,704,E,296956,Approved,None,296956,Branch Visit,Marilyn Mitchell,High Risk,Side environment whom southern word ball coach quickly individual.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST13423,Diane Brown,APP837444,2025-09-24,2025-10-02,Auto Loan,576,A,602006,Pending Review,None,0,Online Application,Kathryn Joyce,Premium,Because if responsibility civil police impact reflect pretty my.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST31467,James Fleming,APP333197,2025-06-26,2025-08-26,Credit Card,702,C,949983,Approved,None,949983,Online Application,Marilyn Mitchell,High Risk,Start information poor wide national.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST86816,Nathaniel Bush,APP721922,2025-04-28,2025-07-21,Home Loan,815,C,111867,Approved,None,111867,Branch Visit,David Scott,Special Consideration,Seem Democrat cover civil for.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST73697,Sarah Nguyen,APP950123,2025-08-31,2025-09-06,Auto Loan,387,B,130159,Approved,None,130159,Online Application,Lisa Conley,Special Consideration,Own less few church each experience play.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST78238,Tracy Baker,APP322499,2025-05-28,2025-10-02,Home Loan,820,D,121901,Pending Review,None,0,Mobile App,Zachary Cruz,High Risk,Sense car tell treatment most board similar right.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST96590,Melissa Taylor,APP900842,2025-02-20,2025-06-24,Home Loan,433,C,175476,Approved,None,175476,Branch Visit,Javier Wilson,Special Consideration,Assume whose support win least play.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST48330,Susan Carr,APP126734,2025-07-13,2025-09-22,Business Loan,405,C,778274,Pending Review,None,0,Agent Assisted,Heather Martin,Premium,Society board line development our other add physical increase.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST39064,Nicholas Acevedo,APP339369,2024-10-26,2025-04-18,Auto Loan,319,E,811429,Pending Review,None,0,Online Application,Christian Jackson,Special Consideration,Type we reveal month project prepare evening education fast.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST88121,Amanda Stewart,APP333229,2025-01-27,2025-06-26,Home Loan,514,C,383445,Pending Review,None,0,Mobile App,Kristin Young,Standard,Sure idea beyond age and option.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST76561,Andrew Walton,APP503481,2025-08-23,2025-09-10,Credit Card,589,E,426159,Pending Review,None,0,Agent Assisted,Zachary Cruz,Standard,Large education during capital morning view practice.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST99289,Pamela French,APP177999,2025-02-10,2025-06-04,Business Loan,318,E,200670,Rejected,Employment Instability,0,Agent Assisted,Kimberly Rogers,Standard,Method bank recent take loss small.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST86161,Rebecca Jimenez,APP766845,2024-12-13,2025-02-04,Credit Card,640,D,893187,Pending Review,None,0,Agent Assisted,Kristi Richardson,Premium,Amount crime example court center suggest team.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST80963,Daniel Zavala,APP175293,2025-01-08,2025-09-15,Auto Loan,868,C,552974,Approved,None,552974,Mobile App,Kristin Young,Premium,Not wide far memory event.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST70063,Eduardo Miller,APP851301,2025-04-19,2025-06-25,Credit Card,835,A,76905,Pending Review,None,0,Agent Assisted,Kristi Richardson,Standard,Quite purpose happen attorney two seek quality property.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST52303,Linda Brown,APP239987,2025-02-02,2025-02-17,Auto Loan,326,D,757889,Approved,None,757889,Online Application,Jacob Santos,Standard,Pass it concern upon from.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST17748,Jose Johnson,APP742476,2024-12-20,2025-07-11,Home Loan,778,B,366606,Pending Review,None,0,Agent Assisted,Jessica Mclaughlin,High Risk,Sister there then or strategy must suddenly wall fight.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST33842,Joshua Norton,APP184024,2025-01-04,2025-03-27,Auto Loan,661,A,765113,Rejected,Incomplete Documentation,0,Mobile App,John Wade,Standard,Section green fast example.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST71998,Brett Watson,APP434784,2025-08-20,2025-10-09,Home Loan,744,D,285145,Approved,None,285145,Mobile App,Debra Mccormick,Premium,As job cell suddenly.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST91192,Teresa Thomas,APP228615,2024-11-24,2025-05-22,Credit Card,386,C,621617,Rejected,Low Credit Score,0,Branch Visit,Tanya Fritz,Standard,Great reflect beyond role view floor care within throw.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST38246,Zachary Stewart,APP752224,2024-12-26,2025-09-05,Personal Loan,845,A,174726,Approved,None,174726,Mobile App,Debra Mccormick,High Risk,Provide page when address child when should big.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST25005,Brad Lee,APP957594,2025-03-26,2025-08-20,Home Loan,511,B,978499,Approved,None,978499,Online Application,Stephanie Watkins,Special Consideration,Interest phone fly write set.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST78801,Lucas Carr,APP975957,2025-03-15,2025-08-11,Home Loan,592,E,147279,Approved,None,147279,Branch Visit,Cynthia Thomas,Standard,Responsibility thought east without share industry rate.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST43503,Emily Ross,APP873629,2024-11-08,2025-08-07,Business Loan,723,D,813382,Approved,None,813382,Branch Visit,John Wade,Standard,Seven politics enjoy continue memory letter people scientist become low.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST49704,Emily Moody,APP364182,2025-09-28,2025-10-15,Home Loan,304,D,660533,Pending Review,None,0,Mobile App,James Kim,Premium,Seek scene surface although impact.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST35060,Andrea Crawford,APP385765,2025-05-15,2025-08-29,Auto Loan,391,D,863833,Approved,None,863833,Branch Visit,Mark Alexander,Standard,Upon son usually plan family knowledge.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST22983,Tammy Hughes,APP939505,2025-05-28,2025-06-23,Business Loan,579,C,500356,Approved,None,500356,Agent Assisted,Kathryn Edwards,High Risk,Production herself alone address drop development.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST68129,Brandon Bean,APP586917,2025-05-17,2025-07-10,Home Loan,524,D,83806,Rejected,Incomplete Documentation,0,Mobile App,Chase Bailey,High Risk,Simple oil hundred especially pass provide perhaps compare east partner.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST64120,Karen Foley,APP286242,2024-12-04,2025-04-26,Auto Loan,463,D,879750,Approved,None,879750,Agent Assisted,James Kim,High Risk,Probably everybody build during plant different certain spring listen.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST99592,Adrian Williams,APP873749,2025-05-15,2025-08-20,Credit Card,856,E,938222,Pending Review,None,0,Online Application,Ryan Yang,Special Consideration,Simply effect ten finish baby almost determine understand.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST46533,Jared Hernandez,APP127325,2025-01-11,2025-03-06,Business Loan,895,A,622747,Pending Review,None,0,Agent Assisted,Yolanda Adams,High Risk,True high within as right community degree.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST93303,Amanda Harris,APP974495,2025-05-13,2025-06-22,Business Loan,417,A,309688,Pending Review,None,0,Mobile App,Nathan Rivera,Premium,Whole parent member return end poor high need continue.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST45793,Christine Mason,APP923186,2024-12-08,2025-04-26,Personal Loan,372,A,344531,Pending Review,None,0,Branch Visit,Ashley Wilcox,Premium,Change let forget serve letter democratic ever I discuss.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST40905,Donna Day,APP777860,2025-09-09,2025-10-01,Personal Loan,550,C,618093,Approved,None,618093,Online Application,Cynthia Thomas,Standard,Will when economic again something paper rule represent majority.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST78989,Thomas Butler,APP791472,2025-04-08,2025-05-02,Home Loan,792,D,191205,Approved,None,191205,Branch Visit,Marilyn Mitchell,Special Consideration,Green deal rule similar north interview.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST87211,Anne Bowman,APP833121,2025-01-17,2025-02-05,Auto Loan,863,D,885805,Rejected,Employment Instability,0,Agent Assisted,Jessica Mclaughlin,Standard,Interest population those fish positive mention take bring record thus.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST23633,Nicole Nichols,APP492160,2025-01-22,2025-04-04,Home Loan,651,B,746706,Pending Review,None,0,Mobile App,Ashley Wilcox,Premium,Much big different throughout environment face history focus.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST52122,Linda Davis,APP908138,2024-11-25,2025-07-23,Auto Loan,402,D,853843,Rejected,Incomplete Documentation,0,Online Application,Marilyn Mitchell,High Risk,Government rise hotel car future watch sport up ok go.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST91845,Jeffrey Green,APP283826,2025-01-18,2025-07-03,Personal Loan,705,A,655427,Approved,None,655427,Online Application,Jessica Mclaughlin,Premium,Such price from example professor adult forget remain still find.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST49434,Gabrielle Kirk,APP269059,2024-11-24,2025-03-12,Credit Card,896,D,234413,Rejected,Employment Instability,0,Online Application,Jessica Mclaughlin,Standard,Trade part then science put little bag kid rule.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST84737,Lori Salinas,APP543314,2025-03-31,2025-06-24,Auto Loan,397,C,177104,Pending Review,None,0,Mobile App,Donna Walker,Premium,Relate eye occur local.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST56817,Chelsea Jackson,APP478345,2025-10-10,2025-10-13,Personal Loan,775,B,292612,Approved,None,292612,Branch Visit,Jacob Santos,High Risk,Relate machine property one like exist event stay hotel enjoy.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST98661,Elizabeth Johnson,APP406761,2024-11-29,2025-05-12,Business Loan,844,A,678448,Pending Review,None,0,Mobile App,Paula Harper,Standard,Talk help character recent three attorney majority relationship.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST80252,Melinda Washington,APP968257,2025-02-10,2025-06-20,Auto Loan,795,C,758457,Rejected,Employment Instability,0,Branch Visit,Chase Bailey,Standard,Draw country yourself radio old public group measure.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST72927,Billy Cox,APP618073,2024-11-20,2025-03-23,Personal Loan,484,A,218294,Approved,None,218294,Branch Visit,Mr. Bryce Thomas MD,Special Consideration,Expect start election suffer country close commercial career modern.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST76802,Melissa Williamson,APP438372,2025-10-07,2025-10-11,Personal Loan,535,B,60059,Pending Review,None,0,Mobile App,Caitlin Williams,Premium,Yet person despite very machine often art tough remain.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST87325,Tracy Roberts,APP805821,2025-03-13,2025-08-21,Personal Loan,339,E,799376,Pending Review,None,0,Online Application,Patrick Smith,Special Consideration,Congress well easy mind group keep recent low tree start.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST18694,Travis Preston,APP263239,2025-07-20,2025-08-27,Auto Loan,823,C,609775,Pending Review,None,0,Branch Visit,Stephanie Watkins,Special Consideration,Easy provide no final product crime beautiful list sport.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST45192,Tammy Ward,APP379018,2025-09-05,2025-09-07,Personal Loan,315,A,461453,Approved,None,461453,Mobile App,Marcus Hicks,Special Consideration,Cut about use right world which partner staff black.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST88901,Trevor Mccullough,APP444166,2025-06-02,2025-06-09,Home Loan,557,E,970157,Rejected,None,0,Online Application,Patrick Smith,Standard,Parent together customer interview state.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST79143,Randy Hayden,APP495035,2025-09-26,2025-10-11,Personal Loan,658,E,219604,Approved,None,219604,Agent Assisted,Cynthia Thomas,Premium,Operation without hand offer.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST90730,Kevin Stone,APP443342,2025-05-08,2025-05-19,Home Loan,507,B,393888,Pending Review,None,0,Agent Assisted,Dean Moran,High Risk,Material analysis nothing majority wish act part.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST30282,Lori Brooks,APP939531,2024-11-23,2025-06-09,Business Loan,786,A,331852,Pending Review,None,0,Mobile App,Elizabeth Calderon,Special Consideration,Song sit key opportunity court matter.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST82692,William Taylor,APP663673,2024-12-04,2025-02-24,Auto Loan,660,C,664123,Pending Review,None,0,Mobile App,Yolanda Adams,High Risk,Figure social by look reduce history name maintain over threat.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST78471,Dan Patterson,APP414909,2025-07-22,2025-10-11,Home Loan,397,C,379198,Pending Review,None,0,Branch Visit,Stacy Wells,Standard,Organization blue success half study value claim.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST54653,Nicole Anderson,APP362403,2025-08-18,2025-09-04,Personal Loan,627,E,362743,Pending Review,None,0,Branch Visit,Ana Parker,Special Consideration,Pass star group course.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST34010,Emily Wolf,APP612108,2025-01-01,2025-08-26,Business Loan,750,D,689755,Rejected,Incomplete Documentation,0,Mobile App,Julie Matthews,Special Consideration,Finish respond face traditional blue.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST88287,Jonathan Morales,APP120678,2025-03-18,2025-09-08,Home Loan,710,B,570927,Pending Review,None,0,Online Application,Patrick Smith,Special Consideration,Near fly industry person thank.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST34976,Mrs. Elizabeth Hernandez,APP769386,2025-01-08,2025-04-20,Business Loan,663,B,396265,Approved,None,396265,Mobile App,Ashley Wilcox,Special Consideration,While enter wind task young remain.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST76317,James Robinson,APP830388,2025-10-15,2025-10-16,Business Loan,886,D,240851,Rejected,High Debt-to-Income Ratio,0,Branch Visit,Allison Gray,Special Consideration,Some then former career poor reflect something beat close.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST34472,Hannah Hall,APP592126,2025-10-10,2025-10-11,Personal Loan,788,A,131029,Approved,None,131029,Online Application,John Wade,High Risk,Wall light education need sometimes around develop nothing close my find.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST14271,Melissa Davidson,APP464917,2025-07-24,2025-08-10,Home Loan,516,D,275666,Approved,None,275666,Mobile App,Chase Bailey,Premium,Floor maintain occur beyond able picture behind state everything point.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST80218,Bryan Lee,APP886637,2025-06-12,2025-08-05,Home Loan,474,D,258314,Pending Review,None,0,Online Application,Jessica Mclaughlin,Premium,Section serious federal me might western.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST55021,Craig Nelson,APP598151,2025-04-12,2025-08-30,Auto Loan,542,B,218160,Rejected,High Debt-to-Income Ratio,0,Mobile App,Steven Walsh,Standard,Dark until letter save manage lose thought build investment manager.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST87751,Angela Joyce,APP378241,2025-05-09,2025-05-17,Personal Loan,457,D,269911,Rejected,Incomplete Documentation,0,Branch Visit,Kristi Richardson,Premium,Effort serve great television subject door financial left.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST10188,Leslie Flores,APP402140,2024-10-21,2025-07-20,Personal Loan,669,A,473377,Approved,None,473377,Agent Assisted,Ryan Yang,Premium,Pattern career various structure more turn.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST83610,Heather Martin,APP655829,2025-03-19,2025-04-16,Personal Loan,398,D,456938,Rejected,Low Credit Score,0,Online Application,Ana Parker,Standard,Lose by once their draw they beyond your participant hand.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST12340,Joann Browning,APP497981,2025-01-05,2025-08-07,Business Loan,411,D,71749,Rejected,Employment Instability,0,Branch Visit,Kathryn Edwards,High Risk,Country the indicate gas best education walk.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST86484,Jason Hess,APP636625,2025-01-30,2025-06-06,Credit Card,559,B,361325,Pending Review,None,0,Mobile App,Zachary Cruz,Special Consideration,Hot operation station kind out you.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST21490,Alisha Pratt,APP704205,2025-10-16,2025-10-16,Home Loan,591,D,503548,Pending Review,None,0,Online Application,Heather Martin,Premium,Since continue particularly leave how.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST99137,Miss Julie Walker MD,APP920115,2024-12-01,2025-04-07,Home Loan,769,A,688903,Pending Review,None,0,Agent Assisted,Paula Harper,Premium,Live out impact success since know.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST83599,Tyler Bush,APP970794,2025-02-28,2025-03-14,Auto Loan,332,C,671349,Pending Review,None,0,Agent Assisted,Susan Morales,High Risk,Detail large catch while still staff must chair campaign.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST83647,Heather Mendez,APP674318,2024-11-16,2025-10-12,Auto Loan,876,A,414348,Pending Review,None,0,Online Application,Julie Matthews,Special Consideration,Analysis material let question themselves.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST25859,Michael Guerrero,APP655529,2025-01-16,2025-02-28,Credit Card,776,C,597539,Rejected,High Debt-to-Income Ratio,0,Mobile App,Carlos Allen,High Risk,Left building fact trial.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST27921,Christopher Smith,APP150387,2025-07-08,2025-09-29,Credit Card,544,D,986041,Rejected,High Debt-to-Income Ratio,0,Agent Assisted,Carlos Allen,Premium,Case card response age management someone her happen stock.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST68958,Darius Smith,APP751505,2025-09-08,2025-10-01,Home Loan,680,C,598701,Approved,None,598701,Mobile App,Ryan Yang,Special Consideration,Respond today court reduce around treatment commercial north play.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
